Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
451;-25970;-41570;13;0;0;0
452;-44180;-41575;13;0;0;2
453;-26110;-41541;18;0;0;3
454;-21610;-41497;29;0;0;6
455;-54900;-41527;34;0;0;4
456;-53540;-41553;16;0;0;3
457;-42790;-41556;14;0;0;3
458;-24880;-41519;11;0;0;0
459;-56080;-41551;12;0;0;0
460;-12930;-41489;8;0;0;0
461;-32080;-41468;8;0;0;0
462;-54490;-41497;9;0;0;0
463;-21480;-41453;14;0;0;3
464;-68850;-41512;5;0;0;0
465;-51760;-41534;31;0;0;3
466;-40570;-41532;14;0;0;1
467;-52240;-41555;7;0;0;0
468;-57680;-41590;15;0;0;3
469;-17380;-41538;13;0;0;3
470;-22690;-41498;5;0;0;0
471;-21590;-41456;6;0;0;0
472;-33140;-41438;7;0;0;0
473;-62460;-41483;28;0;0;8
474;-28330;-41455;16;0;0;3
475;-33140;-41437;7;0;0;0
476;-34240;-41422;8;0;0;0
477;-29390;-41397;19;0;0;2
478;-46090;-41407;17;0;0;3
479;-56680;-41439;15;0;0;3
480;-2390;-41357;11;0;0;3
481;-34240;-41343;8;0;0;0
482;-46690;-41354;20;1;0;2
483;-50250;-41372;6;0;0;0
484;-40880;-41371;17;0;0;0
485;-29090;-41346;15;0;0;3
486;-33140;-41329;7;0;0;0
487;-47140;-41341;21;0;0;5
488;-22690;-41303;5;0;0;0
489;2050;-41214;6;0;0;0
490;-78210;-41289;26;0;0;1
491;-71720;-41351;22;0;0;5
492;-62340;-41394;13;0;0;3
493;-57200;-41426;10;0;0;0
494;-14040;-41371;8;0;0;0
495;-24350;-41336;5;0;0;0
496;-56100;-41366;9;0;0;0
497;-11890;-41307;7;0;0;2
498;-40840;-41306;15;0;0;0
499;-53890;-41331;8;0;0;0
500;-35340;-41319;9;0;0;0
501;-51190;-41339;6;0;0;0
502;-35340;-41327;9;0;0;0
503;-56090;-41356;10;0;0;0
504;-35350;-41344;8;0;0;0
505;-80730;-41422;20;0;0;2
506;-63720;-41466;21;0;0;3
507;-34230;-41452;11;0;0;0
508;-46370;-41462;26;0;0;4
509;-39050;-41457;29;0;0;5
510;-63540;-41500;15;0;0;3
511;-47240;-41512;15;0;0;3
512;-43870;-41516;21;0;0;2
513;-37640;-41509;15;0;0;6
514;-85270;-41594;29;0;0;2
515;-71020;-41651;26;0;0;5
516;-57230;-41681;14;0;0;3
517;-91980;-41778;25;0;0;4
518;3100;-41692;6;0;0;0
519;2010;-41607;7;0;0;0
520;-56700;-41637;21;0;0;3
521;-48380;-41649;25;0;0;3
522;2020;-41566;9;0;0;0
523;-59320;-41600;20;0;0;2
524;-54980;-41625;11;0;0;0
525;-24940;-41594;9;0;0;0
526;-51190;-41612;6;0;0;0
527;-51190;-41630;6;0;0;0
528;-32040;-41612;6;0;0;0
529;-52450;-41632;8;0;0;0
530;-35340;-41620;9;0;0;0
531;-82340;-41697;31;0;0;3
532;-123030;-41850;29;0;0;5
533;-55430;-41875;11;0;0;0
534;-51190;-41893;6;0;0;0
535;-11890;-41837;6;0;0;0
536;-47940;-41848;21;0;0;3
537;950;-41768;7;0;0;0
538;-24760;-41737;23;0;0;3
