Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
299;-122350;-41780;74;0;0;0
300;-40500;-41776;20;0;0;0
301;-61650;-41842;25;0;0;0
302;5000;-41687;43;1;0;0
303;-25550;-41633;11;0;0;0
304;-38650;-41624;7;0;0;0
305;-38800;-41614;20;0;0;0
306;-53400;-41653;68;1;0;0
307;7550;-41493;14;1;0;0
308;-43600;-41500;18;0;0;0
309;-28600;-41458;8;0;0;0
310;-22500;-41397;27;0;0;0
311;-45300;-41409;38;0;0;0
312;-43850;-41417;30;0;0;0
313;-39350;-41410;5;0;0;0
314;-61150;-41473;31;0;0;0
315;-39350;-41467;14;0;0;0
316;-42750;-41471;14;0;0;0
317;-33500;-41445;11;0;0;0
318;-35200;-41426;31;0;0;0
319;-45900;-41440;21;0;0;0
320;-29850;-41404;27;0;0;0
321;-33850;-41380;67;1;0;0
322;-40150;-41376;12;0;0;0
323;-28500;-41336;27;0;0;0
324;12550;-41170;15;1;0;0
325;9000;-41016;30;1;0;0
326;-24850;-40966;21;0;0;0
327;-104200;-41159;62;0;0;0
328;-41000;-41159;12;0;0;0
329;15350;-40987;27;1;0;0
330;-51250;-41018;20;0;0;0
331;12200;-40858;2;1;0;0
332;-42650;-40863;57;1;0;0
333;15100;-40695;17;1;0;0
334;-30000;-40663;16;0;0;0
335;10500;-40510;2;1;0;0
336;-45200;-40524;39;0;0;0
337;3700;-40393;37;1;0;0
338;-56050;-40439;24;0;0;0
339;-29700;-40408;10;0;0;0
340;-38500;-40402;5;0;0;0
341;-40700;-40403;7;0;0;0
342;15400;-40240;13;1;0;0
343;-29500;-40208;15;0;0;0
344;-49450;-40235;24;0;0;0
345;-19950;-40176;5;0;0;0
346;11600;-40027;1;1;0;0
347;3250;-39902;35;1;0;0
348;-58150;-39954;19;0;0;0
349;-63550;-40022;71;1;0;0
350;-61450;-40083;29;0;0;0
351;-28450;-40050;7;0;0;0
352;15000;-39894;14;1;0;0
353;-19950;-39837;5;0;0;0
354;-56950;-39886;41;0;0;0
355;-168000;-40246;105;0;0;0
356;-26500;-40208;27;0;0;0
357;-29600;-40178;26;0;0;0
358;-35050;-40164;19;0;0;0
359;-39250;-40161;7;0;0;0
360;-32400;-40140;16;0;0;0
361;-15000;-40070;53;1;0;0
362;-14100;-39998;25;1;0;0
363;2100;-39882;58;1;0;0
364;11600;-39741;1;1;0;0
365;-44800;-39755;32;0;0;0
366;-83950;-39876;36;0;0;0
367;-35400;-39863;31;0;0;0
368;-35400;-39851;18;0;0;0
369;-31450;-39828;12;0;0;0
370;-49900;-39856;28;0;0;0
371;-52250;-39889;46;0;0;0
372;-53700;-39926;30;0;0;0
373;-33450;-39909;15;0;0;0
374;-42800;-39917;23;0;0;0
375;14000;-39773;23;1;0;0
376;-32900;-39755;32;0;0;0
377;-37650;-39749;20;0;0;0
378;12500;-39611;42;1;0;0
379;-41350;-39615;19;0;0;0
380;-33400;-39599;29;0;0;0
381;-41800;-39605;26;0;0;0
382;12550;-39468;15;1;0;0
383;-32250;-39449;64;1;0;0
384;-40000;-39451;8;0;0;0
385;-65900;-39519;33;0;0;0
