Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
535;-32330;-32055;18;0;0;0
536;-30350;-32052;16;0;0;3
537;-34590;-32057;10;0;0;0
538;-25910;-32046;29;0;0;4
539;-20240;-32024;8;0;0;0
540;-21360;-32004;15;0;0;0
541;-30190;-32001;7;0;0;0
542;-22470;-31983;30;0;0;5
543;3960;-31917;20;0;0;0
544;-31220;-31916;10;0;0;0
545;-28190;-31909;34;0;0;3
546;-50280;-31942;44;0;0;3
547;-34600;-31947;5;0;0;0
548;-4010;-31896;22;0;0;4
549;-15090;-31866;8;0;0;1
550;-26830;-31856;16;0;0;1
551;-25030;-31844;15;0;0;2
552;-4280;-31794;7;0;0;0
553;-22690;-31778;7;0;0;0
554;-32780;-31779;15;0;0;1
555;-16980;-31753;7;0;0;0
556;-30690;-31751;6;0;0;0
557;-62660;-31806;37;0;0;2
558;-32210;-31807;16;0;0;1
559;-33950;-31811;14;0;0;2
560;-29880;-31807;35;0;0;6
561;-40830;-31824;13;0;0;3
562;-20230;-31803;10;0;0;0
563;-19920;-31782;19;0;0;4
564;-41630;-31799;23;0;0;2
565;-21880;-31782;12;0;0;0
566;-9280;-31742;12;0;0;0
567;-9980;-31704;14;0;0;1
568;-43450;-31724;25;0;0;4
569;-20790;-31705;10;0;0;0
570;-33460;-31708;16;0;0;0
571;-6380;-31664;14;0;0;2
572;-36060;-31671;22;0;0;2
573;-12450;-31638;13;0;0;0
574;-65010;-31696;42;0;0;4
575;-15460;-31668;18;0;0;1
576;-17460;-31643;10;0;0;0
577;-11010;-31607;15;0;0;2
578;-30890;-31606;23;1;0;1
579;-53190;-31643;52;0;0;9
580;-5380;-31598;8;0;0;0
581;-13780;-31567;17;0;0;3
582;2010;-31510;7;0;0;0
583;-17480;-31486;7;0;0;0
584;-32180;-31487;10;0;0;1
585;-48260;-31516;53;1;0;7
586;-43030;-31535;24;0;0;2
587;-44680;-31558;13;0;0;2
588;-31290;-31557;7;0;0;0
589;-180;-31504;11;0;0;0
590;-18040;-31481;6;0;0;0
591;-21480;-31464;14;0;0;1
592;-31360;-31464;24;0;0;5
593;-19150;-31443;6;0;0;0
594;2750;-31386;16;0;0;3
595;-45290;-31409;14;0;0;1
596;-21190;-31392;17;1;0;2
597;-30190;-31390;6;0;0;0
598;-5990;-31347;7;0;0;0
599;-35660;-31355;18;0;0;0
600;-20100;-31336;7;0;0;2
601;-46620;-31361;13;0;0;1
602;-24890;-31351;9;0;0;0
603;-22140;-31335;30;0;0;3
604;-21580;-31319;7;0;0;0
605;-50700;-31351;21;0;0;1
606;-59730;-31398;17;0;0;3
607;-14750;-31371;28;0;0;3
608;-24080;-31359;13;0;0;0
609;-24680;-31348;14;0;0;0
610;-50590;-31379;9;0;0;0
611;-34510;-31384;32;0;0;6
612;-16240;-31359;56;1;0;10
613;-16980;-31336;7;0;0;0
614;-19670;-31317;11;0;0;0
615;-6000;-31276;7;0;0;2
616;-69291;-31338;40;0;0;4
617;2520;-31283;15;0;0;2
618;-28330;-31278;21;0;0;5
