Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
461;-33501;-53841;60;1;0;2
462;-7416;-53741;110;2;0;2
463;-33670;-53698;11;0;0;0
464;-77300;-53749;35;0;0;3
465;-11830;-53658;7;0;0;0
466;-12980;-53571;9;0;0;0
467;-37430;-53536;36;4;0;0
468;-61510;-53554;35;1;0;1
469;-47510;-53541;39;1;0;2
470;-85971;-53610;103;1;0;2
471;-52081;-53606;22;0;0;0
472;-30340;-53557;66;3;0;5
473;-11250;-53468;14;0;0;0
474;-60140;-53482;38;2;0;2
475;-11884;-53394;65;3;0;2
476;2447;-53277;108;3;1;2
477;-30180;-53228;36;2;0;0
478;-41854;-53205;57;2;0;0
479;-11320;-53117;9;0;0;0
480;-40181;-53090;71;5;1;1
481;-40211;-53063;36;1;0;1
482;-55220;-53068;62;2;0;2
483;-32950;-53026;57;3;0;3
484;-32080;-52983;8;0;0;0
485;-30411;-52936;12;0;0;0
486;-56980;-52945;17;0;0;0
487;-34630;-52907;38;3;0;2
488;-11880;-52823;27;1;0;1
489;-81851;-52882;51;1;0;1
490;-8189;-52791;136;3;0;6
491;-42220;-52770;38;4;0;0
492;-34280;-52732;10;0;0;0
493;-51512;-52730;73;2;0;4
494;-65550;-52756;39;0;0;1
495;-43190;-52736;54;2;0;3
496;-18521;-52667;35;2;1;2
497;-51190;-52664;6;0;0;0
498;-42530;-52644;13;0;0;1
499;-17280;-52573;21;0;0;0
500;-53110;-52574;35;1;0;2
501;-31460;-52532;10;0;0;0
502;-31900;-52491;16;0;0;0
503;-63168;-52512;156;2;0;0
504;-69150;-52545;16;1;0;0
505;-16072;-52473;27;1;0;2
506;-13150;-52395;34;2;0;1
507;-32010;-52355;11;0;0;0
508;23579;-52206;92;4;1;5
509;-6130;-52115;39;2;0;2
510;16260;-51981;22;1;0;2
511;-13160;-51905;48;2;0;3
512;-200;-51804;20;0;0;1
513;-20117;-51742;99;1;0;1
514;2638;-51636;24;0;0;1
515;-28290;-51591;76;5;0;1
516;-23350;-51536;15;1;0;0
517;7220;-51423;8;0;0;2
518;18950;-51287;66;2;0;2
519;-26530;-51239;33;2;0;1
520;-13514;-51167;149;3;0;3
521;-25473;-51117;96;1;0;1
522;-24170;-51066;30;3;0;0
523;-42785;-51050;185;6;1;6
524;5023;-50943;147;4;0;4
525;-28680;-50900;27;2;0;2
526;-30980;-50863;25;0;0;1
527;-14262;-50793;148;4;0;7
528;-52640;-50797;82;4;0;3
529;-14091;-50727;59;0;0;2
530;37940;-50560;62;1;0;2
531;-10140;-50484;32;1;0;1
532;19948;-50351;114;5;0;4
533;-30340;-50314;14;0;0;0
534;-12511;-50243;82;4;1;2
535;-12890;-50173;8;0;0;0
536;-48000;-50169;7;0;0;0
537;-19990;-50113;18;1;0;0
538;-29793;-50075;222;5;0;5
539;-35240;-50048;19;1;0;1
540;29368;-49901;85;5;0;3
541;-13450;-49833;24;1;0;1
542;-14680;-49768;35;1;0;1
543;-11330;-49698;7;0;0;0
544;-67120;-49730;94;4;0;5
545;-90730;-49805;13;0;0;0
546;-12930;-49737;8;0;0;0
547;17956;-49614;103;2;0;7
548;-2670;-49528;13;0;0;1
549;-2110;-49442;13;0;0;1
550;68535;-49227;238;3;0;4
551;3116;-49132;207;2;1;1
552;-38230;-49112;52;3;0;3
553;700;-49022;36;3;0;5
554;-1141;-48936;70;4;0;4
555;-8800;-48864;13;1;0;0
556;-30980;-48831;7;0;0;0
557;43438;-48666;62;4;0;2
558;107206;-48386;179;3;0;2
559;18520;-48267;27;1;0;3
560;-30340;-48235;29;1;0;1
561;-37070;-48215;16;0;0;1
562;9610;-48112;30;1;0;1
563;-373;-48027;135;1;0;5
564;-13400;-47966;20;0;0;1
565;-17140;-47911;36;2;0;2
566;30650;-47772;42;3;0;6
567;-14840;-47714;14;0;0;0
568;14700;-47604;109;3;1;5
569;81692;-47377;239;3;0;4
570;-8511;-47309;92;6;0;7
571;8290;-47212;63;3;0;2
572;-7720;-47143;34;1;0;2
573;25337;-47016;80;2;0;3
574;86973;-46783;146;5;0;2
575;-59560;-46805;66;1;0;4
576;6899;-46712;28;1;0;2
577;-37071;-46695;115;5;0;7
578;-49880;-46700;17;2;0;2
579;241385;-46203;242;5;1;5
580;42219;-46050;125;4;1;6
581;94797;-45808;109;3;1;4
582;8320;-45715;7;0;0;0
583;-4150;-45644;22;3;0;0
584;163849;-45285;157;2;1;3
585;7760;-45194;66;1;0;2
586;169089;-44829;263;3;0;4
587;255754;-44317;284;9;0;6
588;25689;-44197;97;3;0;10
589;-37680;-44186;8;0;0;0
590;-10060;-44129;43;2;0;1
591;26048;-44010;66;3;0;2
592;2820;-43931;79;2;0;4
593;108908;-43673;108;4;1;5
594;92494;-43444;192;1;1;0
595;31859;-43317;68;2;1;5
596;184387;-42935;192;4;0;4
597;218865;-42497;311;2;1;2
598;163314;-42152;230;6;0;5
599;137347;-41853;185;6;2;6
600;36920;-41721;92;1;1;3
601;8320;-41638;7;0;0;0
602;126430;-41359;140;8;1;7
603;-8180;-41304;42;2;0;1
604;276763;-40777;310;2;1;3
605;33290;-40655;59;3;0;4
606;-6450;-40599;39;2;0;0
607;183308;-40230;226;3;1;5
608;317010;-39642;400;1;0;4
609;66640;-39468;62;2;0;5
610;32118;-39350;58;2;0;3
611;7220;-39274;8;0;0;0
612;146579;-38970;239;9;0;9
613;478804;-38126;400;2;1;7
614;2040;-38060;14;0;0;1
615;-29860;-38047;9;0;0;0
616;-28750;-38032;11;0;0;0
617;466792;-37214;400;2;2;6
618;29740;-37105;43;1;0;2
619;94898;-36892;148;4;0;7
620;139205;-36608;204;3;0;5
621;197018;-36232;275;3;0;7
622;38400;-36112;44;2;0;2
623;405878;-35402;400;7;1;2
624;182849;-35053;183;3;0;8
625;114840;-34813;105;4;0;4
626;16700;-34730;35;2;0;2
627;393874;-34047;400;5;1;5
628;173569;-33716;148;2;0;2
629;337384;-33126;400;4;1;6
630;52620;-32990;80;4;0;3
631;9970;-32922;50;1;0;1
632;207104;-32542;332;2;0;3
633;166069;-32229;273;4;0;8
634;113947;-31998;163;4;0;4
635;-18970;-31978;84;6;0;4
636;-50570;-32007;8;0;0;0
637;-11830;-31975;7;0;0;0
638;-3950;-31931;21;0;0;0
639;-26040;-31922;20;0;0;3
640;274466;-31443;288;4;1;4
641;405573;-30761;400;6;1;7
642;107870;-30545;126;1;0;5
643;327644;-29988;378;5;1;1
644;438706;-29261;400;6;1;4
645;268806;-28799;308;2;2;2
646;262957;-28347;261;3;1;5
647;279059;-27872;285;4;0;7
648;434766;-27158;400;1;1;3
649;466288;-26397;400;3;1;3
650;27970;-26314;133;4;0;4
651;77740;-26154;88;4;0;3
652;32230;-26064;69;2;0;3
653;397213;-25416;400;8;0;6
654;288777;-24936;336;6;0;2
655;71690;-24788;91;7;0;4
656;395553;-24148;400;2;1;5
657;122509;-23924;181;4;0;8
658;-45260;-23957;56;1;0;3
659;214579;-23595;355;2;1;5
660;421848;-22920;400;6;2;9
661;173168;-22623;163;6;0;6
662;198960;-22289;197;6;1;8
663;21560;-22222;37;2;0;2
664;421786;-21554;400;7;0;6
665;119220;-21342;138;4;1;3
666;72938;-21200;125;4;0;3
667;-31440;-21216;7;0;0;0
668;338535;-20677;307;6;1;8
669;197389;-20351;195;6;0;6
670;64370;-20225;111;2;0;4
671;442691;-19535;400;5;0;7
672;33379;-19456;248;3;1;4
673;177000;-19164;173;8;0;8
674;32000;-19088;44;1;0;2
675;500918;-18318;400;3;1;7
676;68400;-18190;78;5;1;7
677;74320;-18053;91;5;2;4
678;356679;-17500;361;5;0;6
679;374969;-16922;287;3;0;4
680;194448;-16612;186;4;0;5
681;473177;-15892;382;5;0;3
682;-57150;-15953;12;0;0;0
683;-30050;-15973;5;0;0;0
684;-15590;-15973;40;4;0;3
685;-51200;-16024;29;1;0;1
686;-29550;-16044;5;0;0;0
687;-30050;-16064;5;0;0;0
688;54080;-15962;136;5;1;4
689;444431;-15294;400;2;0;3
690;421418;-14661;400;4;1;4
691;256675;-14269;301;3;0;4
692;74980;-14140;91;5;0;6
693;27020;-14080;37;3;0;3
694;79788;-13945;120;4;1;2
695;-47330;-13993;13;1;0;0
696;-15440;-13995;17;1;0;1
697;-48770;-14045;11;0;0;0
698;-13550;-14044;25;2;0;2
699;-27360;-14063;14;0;0;0
700;-51690;-14117;6;0;0;0
701;26380;-14059;24;2;0;1
702;26950;-14001;50;4;0;1
703;13660;-13962;16;1;1;0
704;310697;-13500;276;2;2;7
705;204228;-13192;185;3;1;2
706;229697;-12848;248;5;2;6
707;161690;-12601;181;3;1;5
708;524874;-11842;400;8;0;10
709;184558;-11565;245;3;0;4
710;108267;-11396;128;4;2;2
711;324898;-10923;270;6;1;8
712;344108;-10424;356;4;0;2
713;412168;-9831;325;6;0;6
714;204829;-9531;194;2;0;4
715;56580;-9438;80;3;0;3
716;2580;-9422;35;1;0;3
717;68209;-9313;251;2;1;4
718;376756;-8776;400;5;0;7
719;69760;-8666;112;4;2;2
720;110940;-8500;100;7;0;6
721;68380;-8394;56;3;1;5
722;164700;-8154;167;8;1;10
723;441386;-7532;400;4;0;9
724;412346;-6952;400;2;1;5
725;70659;-6845;83;4;1;5
726;146568;-6634;131;1;0;0
727;491027;-5949;400;5;1;8
728;490127;-5268;400;8;1;8
729;410125;-4698;400;5;0;6
730;143129;-4496;167;7;0;9
731;307188;-4069;251;4;0;6
732;1580;-4061;22;2;0;1
733;357929;-3568;340;5;0;4
734;14560;-3543;40;2;0;1
735;246239;-3203;245;4;0;5
736;482235;-2543;400;5;0;7
737;-5570;-2548;22;1;0;4
738;38049;-2493;135;5;0;4
739;2450;-2486;38;3;0;3
740;463039;-1857;400;2;0;7
741;308289;-1438;331;4;0;6
742;55810;-1361;92;3;1;1
743;437519;-770;400;4;1;6
744;46160;-707;88;3;0;4
745;65908;-618;181;4;1;4
746;149658;-416;184;5;1;6
747;3490;-411;20;1;0;3
748;207847;-133;223;7;1;6
749;61429;-51;87;1;0;1
750;8800;-39;13;1;0;0
751;62090;44;64;4;0;7
752;124068;209;149;5;0;5
753;461118;821;400;3;1;10
754;450690;1418;400;7;0;4
755;202039;1683;230;3;1;4
756;303420;2082;271;3;1;7
757;8320;2091;7;0;0;0
758;421006;2643;400;5;1;2
759;72140;2735;118;9;1;5
760;8140;2742;181;2;2;4
761;431418;3305;400;4;2;3
762;216180;3585;213;4;1;4
763;34970;3626;44;4;0;4
764;424358;4177;400;3;1;5
765;141950;4357;150;4;1;3
766;231920;4654;235;5;0;9
767;495578;5294;400;2;2;5
768;131689;5458;128;4;0;8
769;71170;5544;65;4;0;3
770;25349;5569;65;4;0;1
771;60910;5641;60;4;0;4
772;327684;6058;368;3;1;5
773;467094;6655;400;4;1;6
774;213879;6923;255;3;0;4
775;-51690;6847;6;0;0;0
776;-69350;6749;5;0;0;0
777;-68230;6652;7;0;0;0
778;-65550;6559;11;1;0;0
779;453528;7133;400;2;1;3
780;209328;7392;215;7;1;4
781;95489;7505;104;5;0;5
