Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
480;87700;38002;75;3;0;2
481;55760;38039;77;3;0;3
482;127840;38225;111;4;1;6
483;513508;39209;400;9;0;6
484;51400;39234;50;3;1;4
485;526046;40238;400;8;1;7
486;8320;40172;7;0;0;0
487;588910;41299;400;6;0;7
488;237969;41702;233;7;1;4
489;81740;41784;85;4;0;5
490;194769;42096;184;5;1;6
491;234156;42487;211;5;1;1
492;543077;43505;384;5;1;6
493;283258;43991;342;6;1;3
494;186579;44280;178;8;0;7
495;79858;44351;108;3;1;4
496;21140;44305;29;1;0;2
497;366719;44953;282;4;0;6
498;255049;45375;232;1;1;5
499;251099;45788;210;7;1;5
500;154770;46006;137;5;0;8
501;494216;46900;400;4;1;5
502;296589;47398;254;5;0;5
503;27040;47357;22;1;0;1
504;470918;48197;354;5;1;7
505;23320;48148;16;0;0;1
506;63770;48179;67;3;0;4
507;146590;48373;141;3;2;5
508;212060;48695;220;4;1;3
509;335717;49259;318;5;0;6
510;519510;50181;400;4;0;3
511;480310;51023;400;4;1;4
512;429798;51763;337;2;0;8
513;113780;51884;151;4;2;9
514;542158;52838;400;2;1;3
515;142510;53012;126;4;0;6
516;272809;53438;213;4;0;5
517;171599;53666;152;4;1;2
518;89260;53735;84;3;0;8
519;451704;54502;400;5;1;10
520;9440;54415;9;0;0;0
521;276450;54841;339;4;2;3
522;518489;55729;400;6;1;3
523;52860;55724;59;4;0;3
524;306069;56202;256;4;0;8
525;439608;56932;400;4;1;4
526;507640;57789;400;6;2;5
527;468430;58568;400;2;1;0
528;262260;58954;207;3;0;3
529;470368;59732;400;4;1;6
530;174580;59948;194;6;0;4
531;136249;60092;169;4;1;5
532;61930;60095;73;2;0;6
533;370500;60678;400;5;2;2
534;504837;61510;400;5;1;6
535;504060;62337;400;6;1;2
536;493459;63141;400;3;2;1
537;419449;63805;384;7;0;10
538;138170;63943;160;3;0;4
539;495058;64743;400;5;2;4
540;556338;65653;400;5;0;7
541;481296;66421;400;1;1;2
542;454339;67137;400;11;2;5
543;474288;67887;400;8;2;6
544;236250;68196;249;4;2;6
545;151070;68348;144;3;1;3
546;78310;68367;70;3;1;4
547;243160;68686;233;5;1;6
548;537499;69542;400;4;2;3
549;526689;70374;400;6;1;7
550;553696;71253;400;4;2;4
551;23600;71167;63;3;0;4
552;19710;71073;22;0;0;2
553;447068;71753;400;0;2;4
554;514337;72552;400;4;2;5
555;487308;73300;400;2;1;2
556;512599;74090;400;4;1;4
557;443639;74753;400;3;1;2
558;439789;75407;400;4;1;4
559;428069;76038;400;3;1;8
560;158869;76186;169;5;0;4
561;218020;76439;182;4;0;4
562;532580;77251;400;5;0;5
563;442118;77899;400;3;1;5
564;478939;78610;400;5;1;5
565;6299;78482;11;0;0;1
566;506980;79239;400;6;1;6
567;509350;79997;400;2;2;5
568;-3170;79851;21;1;0;1
569;406810;80426;374;5;0;5
570;124380;80503;98;4;1;6
571;321798;80925;287;5;1;5
572;402838;81488;396;3;1;6
573;502718;82223;400;7;0;7
574;266268;82544;253;3;1;6
575;497509;83266;400;5;1;3
576;42440;83195;66;2;0;7
577;276860;83530;269;3;1;4
578;507989;84265;400;2;0;2
579;111879;84312;125;3;0;3
580;464099;84967;392;4;0;8
581;481158;85649;400;5;2;5
582;419286;86222;400;2;2;4
583;122760;86285;115;3;1;5
584;284169;86624;257;6;0;9
585;535850;87392;400;4;1;6
586;490287;88079;400;4;0;5
587;100150;88100;93;5;2;6
588;27880;87997;38;1;0;2
589;505307;88706;400;4;0;3
590;226789;88940;181;7;0;10
591;152749;89048;194;5;0;6
592;492829;89730;400;7;0;7
593;-7290;89566;7;0;0;1
594;445800;90166;400;5;0;8
595;471038;90806;400;4;0;6
596;462728;91430;400;6;1;11
597;145709;91521;142;7;0;6
598;129610;91585;121;4;0;4
599;156030;91692;170;5;0;4
600;39240;91605;67;4;0;2
601;569129;92400;400;9;1;11
602;39740;92312;65;5;0;1
603;531807;93041;400;1;1;1
604;203359;93224;167;3;1;9
605;69800;93185;102;3;1;4
606;403060;93696;311;6;0;7
