Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
663;14000;-11461;15;0;0;1
664;-14530;-11466;5;0;0;0
665;7630;-11437;8;1;0;1
666;24960;-11383;24;2;0;4
667;14530;-11344;21;1;0;3
668;3880;-11321;7;0;0;0
669;9690;-11290;15;1;0;1
670;7650;-11261;21;1;0;4
671;-1770;-11247;10;0;0;0
672;28050;-11189;61;3;0;7
673;19880;-11143;35;4;0;6
674;500;-11125;14;1;0;0
675;-17280;-11134;34;0;0;0
676;1290;-11116;11;0;0;0
677;-40350;-11159;20;0;0;0
678;-17210;-11168;61;4;0;4
679;-7080;-11162;9;0;0;0
680;10830;-11130;60;4;0;5
681;8080;-11102;14;1;0;2
682;9790;-11071;67;3;0;5
683;-23630;-11089;25;0;0;2
684;-1530;-11075;9;0;0;0
685;19150;-11031;25;1;0;2
686;9840;-11001;40;2;0;3
687;4250;-10979;14;0;0;0
688;-11850;-10980;18;0;0;0
689;-6540;-10973;7;0;0;0
690;-5820;-10966;9;0;0;0
691;9720;-10936;23;1;0;1
692;7690;-10909;10;0;0;1
693;-29130;-10935;52;3;0;2
694;26620;-10881;51;9;0;5
695;3220;-10861;6;0;0;0
696;-5500;-10853;28;1;0;4
697;12220;-10820;22;1;0;1
698;-18590;-10831;17;0;0;0
699;560;-10815;22;1;0;1
700;8640;-10787;7;0;0;0
701;-25690;-10809;8;0;0;0
702;-80;-10793;9;0;0;1
703;-17860;-10803;17;1;0;1
704;7430;-10777;8;0;0;0
705;-7120;-10772;22;2;0;2
706;-6420;-10766;23;5;0;4
707;11060;-10735;16;0;0;2
708;60270;-10635;53;8;0;9
709;28100;-10580;40;6;0;7
710;9430;-10552;29;2;0;4
711;9730;-10524;20;0;0;1
712;-5330;-10516;7;0;0;0
713;-21970;-10532;18;0;0;0
714;-220;-10518;15;1;0;1
715;7740;-10492;8;1;0;2
716;-14780;-10498;32;4;0;3
717;3220;-10479;6;0;0;0
718;11320;-10449;17;0;0;3
719;14720;-10414;26;3;0;4
720;-4980;-10406;7;0;0;0
721;6430;-10383;9;0;0;3
722;14250;-10349;18;1;0;1
723;-1930;-10337;8;1;0;0
724;4120;-10317;27;2;0;2
725;34980;-10255;50;7;0;10
726;15010;-10220;18;1;0;2
727;42200;-10148;56;5;0;9
728;71530;-10036;70;8;0;11
729;23700;-9989;37;1;0;3
730;6350;-9967;12;0;0;2
731;-5790;-9961;23;3;0;4
732;11060;-9932;32;1;0;2
733;-11790;-9935;15;0;0;0
734;-7340;-9931;10;1;0;0
735;-7250;-9928;20;0;0;1
736;19810;-9887;29;3;0;3
737;3320;-9870;6;0;0;0
738;-16930;-9879;9;0;0;0
739;2660;-9862;20;2;0;2
740;3270;-9844;6;0;0;0
741;-4790;-9838;15;2;0;1
742;3370;-9820;6;0;0;0
743;-6030;-9815;7;0;0;0
744;2550;-9798;14;0;0;3
745;1170;-9783;9;0;0;0
746;250;-9770;20;0;0;2
747;43040;-9699;78;7;0;13
748;-6930;-9695;8;0;0;0
749;16780;-9660;35;5;0;5
750;48030;-9583;59;8;0;9
751;19820;-9544;77;5;0;7
752;13030;-9514;43;7;0;8
753;-18060;-9525;42;3;0;3
754;-8790;-9524;8;0;0;0
755;-3020;-9516;32;2;0;2
756;75440;-9403;106;16;0;19
757;39990;-9338;73;9;0;8
758;7270;-9316;20;1;0;1
759;34050;-9259;35;3;0;6
760;-1930;-9249;8;0;0;0
761;2290;-9234;12;0;0;0
762;-5240;-9229;10;0;0;0
763;2880;-9213;8;0;0;0
764;780;-9200;10;0;0;0
765;43670;-9131;48;7;0;7
766;-6590;-9128;6;0;0;0
767;-7660;-9126;13;0;0;0
768;40800;-9061;41;6;0;6
769;-57840;-9124;38;0;0;0
770;-14740;-9131;45;1;0;1
771;2480;-9116;10;0;0;0
772;-7840;-9115;41;1;0;2
773;-9110;-9115;15;1;0;3
774;36960;-9055;39;4;0;7
775;55390;-8972;57;4;0;7
776;46190;-8901;78;6;0;9
777;9610;-8877;24;1;0;1
778;3470;-8861;27;2;0;2
779;21950;-8822;25;3;0;4
780;-21660;-8838;13;2;0;0
